Query	ChatId	UserId	Num	BotAnsw	BotHelp	BotAnswer	Time	Answer
Доброе утро! Не было начислений в пользу физических лиц, не было удержаний НДФЛ в 1 квартале 2025 г. Надо ли было сдавать 6-НДФЛ	14846857	18204428	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, расчет 6-НДФЛ необходимо сдавать, так как это обязанность всех налоговых агентов (""Сдавать расчеты по форме 6-НДФЛ должны все налоговые агенты"" - из текста ""Пример заполнения 6-НДФЛ за I квартал 2023 года"", https://vip.1gl.ru?#/document/118/118320/)

* Срок представления расчета 6-НДФЛ за I квартал 2025 года - не позднее 25 апреля 2025 года (""Расчет за I квартал представьте в ИФНС не позднее 25 апреля"" - из текста ""Пример заполнения 6-НДФЛ за I квартал 2023 года"", https://vip.1gl.ru?#/document/118/118320/)"	114,0216525	"1. Заголовок текста: Нужно ли сдавать нулевой расчет 6-НДФЛ, если не было начислений и выплат физлицам  
   Фрагмент текста: За I квартал расчет сдавать не надо, так как он нулевой (подп. 2 п. 25, подп. 5 п. 28 Порядка, утв. приказом ФНС от 19.09.2023 № ЕД-7-11/649@).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/823426/

2. Заголовок текста: Нужно ли сдавать нулевой расчет 6-НДФЛ, если не было начислений и выплат физлицам  
   Фрагмент текста: Нулевой 6-НДФЛ не представляйте. Расчет обязаны представлять налоговые агенты. Если организация или ИП не выплачивали доходы физлицам, то статуса у них такого нет. Так как обязанности налогового агента нет, расчет 6-НДФЛ, в том числе нулевой, представлять в инспекцию не нужно.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/823426/"
Добрый день. Подскажите пожалуйста, может ли ООО выписать УПД 09.05.2025г. (праздничный день)?	14846870	22704048	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, ООО может выписать УПД 09.05.2025г. (в праздничный день), так как в законодательстве нет запрета на оформление документов в праздничные дни. При этом документ должен быть подписан уполномоченным лицом (""Со стороны контрагента и (или) ООО «Альфа» подписать УПД вправе один представитель, если он наделен комплексом соответствующих полномочий"" - Инструкция по проверке УПД контрагента, https://vip.1gl.ru?#/document/118/149492/)

* При оформлении УПД в электронном виде необходимо использовать усиленную квалифицированную электронную подпись (""УПД в электронном виде уполномоченные лица подписывают усиленной квалифицированной ЭЦП"" - Инструкция по проверке УПД контрагента, https://vip.1gl.ru?#/document/118/149492/)

* Если УПД оформляется на бумаге, необходимо помнить, что ""На бумажных документах факсимильные подписи не допускаются"" (Инструкция по проверке УПД контрагента, https://vip.1gl.ru?#/document/118/149492/)"	87,74782491	"1. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Праздничные дни в количество календарных дней отпуска не входят и оплате не подлежат.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/  

2. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Нерабочие праздничные дни, которые выпадают на период ежегодного оплачиваемого отпуска, в число календарных дней отпуска не включают и не оплачивают (ч. 1 ст. 120 ТК).  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/  

3. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Праздничный день в период отпуска фактически увеличивает его продолжительность (ч. 1 ст. 120 ТК).  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/  

4. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Поэтому если смена по графику выпадает на 11 мая, то именно в этот день Кондратьев должен выйти на работу.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/  

5. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Исключению из календарных дней отпуска подлежат: официальные федеральные праздники, которые прямо упомянуты в статье 112 ТК.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/  

6. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска  
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Таким образом, в общем порядке региональные праздники не входят в число дней отпуска, если местными законами не предусмотрен другой подход.  
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/  "
Здравствуйте. Нужно ли пробивать чек, и кому, если организация перечислила деньги за товар индивидуальному прдпринимателю не не его расчетный счет, а на его счет физического лица?	14846890	2325727	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* В данной ситуации пробивать чек не требуется, так как перечисление денег на личный счет ИП не относится к расчетам за товары, работы или услуги. (Цитата: ""Получение займов не относят к расчетам за товары, работы, услуги. Поэтому пробивать чеки не требуется. При этом неважно, каким способом заимодавец вносит деньги: наличными или безналом."" из текста ""Нужно ли пробивать чек при получении денежного займа от ИП, организации или физлица"", ссылка: https://vip.1gl.ru?#/document/12/245564/)

* Расчеты между организациями и ИП требуют применения ККТ только в случае, если оплата производится наличными или с предъявлением электронного средства платежа (Цитата: ""Расчеты между организациями и ИП требуют применения ККТ, только если оплата была наличными или с предъявлением электронного средства платежа"" из текста ""Как применять ККТ при получении, зачете и возврате аванса или предоплаты"", ссылка: https://vip.1gl.ru?#/document/16/71000/)

* Перевод средств на личный счет ИП является внутренней операцией и не требует применения ККТ (Цитата: ""Когда индивидуальный предприниматель переводит средства со своего расчетного счета на личный, поле 20 платежного поручения можно оставить пустым. Такая операция не относится к выплате дохода"" из текста ""Какой код указывать в поле 20 платежки при переводе средств ИП с расчетного счета на личный (карточный)"", ссылка: https://vip.1gl.ru?#/document/12/418561/)"	93,99807262	"1. Заголовок текста: Кто должен применять ККТ при безналичных расчетах  
   Фрагмент текста: Но если ИП платит со счета физлица, а не с расчетного счета, нужно применять кассу. ФНС считает, что это платеж от обычного физлица, а не от предпринимателя.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/828550/

2. Заголовок текста: Как применять ККТ при безналичных расчетах  
   Фрагмент текста: Если же предприниматель платит с текущего счета, то имеет место расчет с физлицом, а не с предпринимателем. Поэтому ККТ применяйте в том же порядке, как при расчетах с физлицами.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/189921/

3. Заголовок текста: Как применять ККТ при безналичных расчетах  
   Фрагмент текста: Чеки пробивать не требуется вовсе, если расчеты освобождены от ККТ при любом способе оплаты.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/189921/

4. Заголовок текста: Как применять ККТ при безналичных расчетах  
   Фрагмент текста: Если организация или ИП получает оплату от самозанятого, который не является предпринимателем, чек нужно пробивать.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/189921/"
Здравствуйте. Получено постановление об обращении взыскания на зарплату работницы, находящейся в отпуске по уходу за ребенком: каковы действия бухгалтера?	14846919	5299598	1	0	0	"НЕТ ОТВЕТА

Предоставленные материалы не содержат конкретной информации о порядке действий бухгалтера при получении постановления об обращении взыскания на зарплату работницы, находящейся в отпуске по уходу за ребенком. 

Имеющиеся тексты касаются:
- перевода сотрудницы в другую организацию
- увольнения главного бухгалтера после присоединения организации
- общего порядка взыскания дебиторской задолженности

Для корректного ответа необходимы материалы, регламентирующие:
- порядок исполнения исполнительных документов работодателем
- особенности удержаний из пособий по уходу за ребенком
- размеры и ограничения удержаний
- порядок уведомления работника и взыскателя"	98,45448971	"1. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: По инициативе работодателя нельзя уволить сотрудника в период его временной нетрудоспособности и в период пребывания в отпуске (за исключением случая ликвидации организации) (ч. 6 ст. 81 ТК). Поэтому организация не имеет права уволить главного бухгалтера, находящегося в отпуске по уходу за ребенком до 1,5 лет.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/

2. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: Ограничения на увольнение сотрудника, находящегося в отпуске по уходу за ребенком, установлены в законодательстве только для увольнения по инициативе работодателя (ч. 6 ст. 81 ТК). Однако сотрудник в период временной нетрудоспособности или в период пребывания в отпуске имеет право уволиться по собственному желанию (ст. 80 ТК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/

3. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: При реорганизации в форме присоединения к присоединяющей организации в соответствии с передаточным актом переходят все права и обязанности присоединенной организации. В том числе права и обязанности работодателя сотрудников присоединенной организации, так как сама по себе реорганизация не является основанием для увольнения сотрудников.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/

4. Заголовок текста: Нужно ли в РСВ отражать сведения об отпуске по уходу за ребенком  
   Фрагмент: Раздел 3 заполняют на всех застрахованных лиц, даже если не выплачивали никаких выплат за отчетный период. В период отпуска по уходу за ребенком работник продолжает оставаться застрахованным лицом. На него нужно заполнить раздел 3.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/837840/

5. Заголовок текста: Нужно ли в РСВ отражать сведения об отпуске по уходу за ребенком  
   Фрагмент: Если начисления у других сотрудников были, то по сотруднику в отпуске по уходу за ребенком укажите в разделе 3 РСВ код застрахованного лица в зависимости от его категории и тарифа, который применяет страхователь.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/837840/"
Доброе утро, подскажите, какой будет штраф, если работника оформили через месяц?	14846884	17040088	1	0	0	"НЕТ ОТВЕТА

Объясню почему: в предоставленных материалах отсутствует конкретная информация о размерах штрафов за нарушение сроков оформления работника. Хотя материалы подтверждают, что:
1. Существует нарушение - оформление через месяц вместо положенных трех дней
2. За это может наступить ответственность
3. Есть смягчающие обстоятельства

Но конкретные суммы штрафов не указаны. Для полного ответа на вопрос пользователя нужны дополнительные материалы с информацией о размерах штрафных санкций за данное нарушение."	75,4952805	['НЕТ ОТВЕТА']
я подождк	14846877	8143924	1	0	0	ДРУГОЕ	2,149178982	На такие вопросы я не отвечаю, попробуйте переформулировать вопрос
принят сотрудник с классом вредности по спецоценке 3,2, нужно ли начислять доп взносы	14846880	21544348	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Сам факт наличия вредных условий труда класса 3.2 по результатам спецоценки не является основанием для начисления доп.взносов. Необходимо проверить, входит ли должность/профессия сотрудника в списки работ, дающих право на досрочную пенсию
(Цитата: ""Если сотрудник трудится на рабочем месте, занятость на котором не дает права на досрочную пенсию, то начислять взносы по дополнительным тарифам не требуется. Даже если по результатам специальной оценки условия труда такого сотрудника признаны вредными, тяжелыми, опасными"" из текста ""По результатам специальной оценки условия труда сотрудника признаны вредными, но в списках № 1 и № 2 его вида работ нет. Нужно ли начислять пенсионные взносы по дополнительному тарифу"", ссылка: https://vip.1gl.ru?#/document/12/529943/)

* Доп.взносы начисляются только если сотрудник занят:
- на подземных работах, работах с вредными условиями труда и в горячих цехах (список №1)
- на работах, перечисленных в подпунктах 2–18 пункта 1 статьи 30 Закона №400-ФЗ
(Цитата: ""Необходимым условием для начисления страховых взносов по дополнительным тарифам является занятость конкретного сотрудника: либо на подземных работах, на работах с вредными условиями труда и в горячих цехах... либо на работах, которые перечислены в подпунктах 2–18 пункта 1 статьи 30 Закона от 28.12.2013 №400-ФЗ"" из текста ""По результатам специальной оценки условия труда сотрудника признаны вредными, но в списках № 1 и № 2 его вида работ нет. Нужно ли начислять пенсионные взносы по дополнительному тарифу"", ссылка: https://vip.1gl.ru?#/document/12/529943/)"	119,1876948	['НЕТ ОТВЕТА']
Здравствуйте, как учитывается доход у майнеров, какой доход облагается налогом	14846882	13812719	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Доходы от майнинга признаются внереализационными доходами и отражаются на дату возникновения права распоряжаться валютой (""Доходы в виде цифровой валюты, полученной в результате майнинга, признаются внереализационными доходами (п. 32 ст. 250 НК). Их отражают на дату, на которую у майнера возникает право распоряжаться валютой"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Налогообложение доходов от майнинга происходит дважды: при получении криптовалюты и при её продаже (""Для целей налога на прибыль и НДФЛ доходы признают дважды: первый раз – в периоде получения цифровых монет в ходе майнинга, второй раз – в периоде их продажи"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Доходы определяются по рыночной котировке криптовалюты на дату признания дохода (""Доходы определяются исходя из рыночной котировки криптовалюты на дату признания дохода (п. 2 ст. 282.3 НК)"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Расходы по майнингу признаются косвенными и уменьшают налоговую базу в том периоде, когда были фактически понесены (""Расходы по майнингу, независимо от их состава, признаются косвенными (п. 5 ст. 282.3 НК). Они уменьшают налоговую базу в том отчетном или налоговом периоде, в котором были фактически понесены"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Важно отметить, что заниматься майнингом запрещено на специальных налоговых режимах - УСН, ЕСХН, АУСН, ПСН (""Налогоплательщики УСН, АУСН, ЕСХН или ПСН не вправе заниматься майнингом криптовалюты"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)"	156,3699913	"1. Заголовок текста: По каким ставкам НДФЛ облагаются доходы резидента  
   Фрагмент текста: В зависимости от их вида доходы, полученные резидентами, могут облагаться НДФЛ по ставке 9, 13, 15, 18, 20, 22, 30 и 35 процентов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806453/

2. Заголовок текста: По каким ставкам НДФЛ облагаются доходы нерезидента  
   Фрагмент текста: По общему правилу доходы нерезидентов облагаются НДФЛ по ставке 30 процентов (п. 3 ст. 224 НК). Однако есть исключения. Например, доходы сотрудников из ЕАЭС, иностранцев на патенте и высококвалифицированных специалистов облагаются по ставке 13 (15, 18, 20 и 22) процентов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806454/

3. Заголовок текста: По каким ставкам НДФЛ облагаются доходы нерезидента  
   Фрагмент текста: НДФЛ удержите по ставкам 13, 15, 18, 20 и 22 процента. Все доходы высококвалифицированных специалистов от трудовой деятельности облагаются НДФЛ по ставкам 13, 15, 18, 20 и 22 процента.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806454/

4. Заголовок текста: По каким ставкам НДФЛ облагаются доходы нерезидента  
   Фрагмент текста: Начиная со 183-го календарного дня пребывания в России сотрудник-иностранец становится налоговым резидентом. Поэтому с доходов, которые выплачены ему после этого момента, НДФЛ нужно удерживать по ставкам 13, 15, 18, 20 и 22 процента.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806454/

5. Заголовок текста: По каким ставкам НДФЛ облагаются доходы нерезидента  
   Фрагмент текста: Если статус сотрудника изменился после расторжения трудового договора, то возникшую разницу он должен рассчитать и перечислить в бюджет самостоятельно.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/806454/"
Доброе утро!	14846901	17660987	1	1	1	Рады приветствовать вас на нашем сайте	2,909003973	Рады приветствовать вас на нашем сайте
"Вы пишите,что ""Сотрудников, которые работают неполный день в обычных условиях, в форме ЕФС-1 никак не выделяйте"" , а СФР пишет, что С 01.01.2024г. страхователи представляют сведения о неполном рабочем времени в составе формы ЕФС-1 в подразделе 1.1 сведений о трудовой деятельности в случае:
- приема (перевода) работника на дистанционную (удаленную) работу или работу на дому представляется кадровое мероприятие «ПРИЕМ» («ПЕРЕВОД») с указанием в графе «Код выполняемой функции» дополнительно к коду ОКЗ кода «ДИСТ» или «НДОМ»;
- приема (перевода) сотрудника на работу на условиях неполного"	14846887	4808226	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Действительно, с 01.01.2024 в форме ЕФС-1 при переводе на неполный рабочий день нужно указывать код режима работы. Это подтверждается текстом: ""В графе 6 укажите код выполняемой функции по ОКЗ и код режима работы. При переводе сотрудника на неполный рабочий день укажите код «НЕПД»"" (Заголовок: ""Как заполнить ЕФС-1 при переводе сотрудника на неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507908/)

* При этом в подразделе 1.2 формы ЕФС-1 сотрудников с неполным рабочим днем в обычных условиях никак не выделяют. Это подтверждается цитатой: ""Сотрудников, которые работают неполный день в обычных условиях, в форме ЕФС-1 никак не выделяйте. В обычном порядке заполните периоды, в которых действовали трудовые договоры"" (Заголовок: ""Как отразить в сведениях о стаже формы ЕФС-1 работу неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507361/)

* Режим неполного рабочего времени в подразделе 1.2 формы ЕФС-1 указывается только для сотрудников, работающих в особых условиях с правом на досрочную пенсию: ""Укажите в форме ЕФС-1 режим неполного рабочего времени только в том случае, когда сотрудник трудится в особых условиях, которые дают ему право на досрочный выход на пенсию"" (Заголовок: ""Как отразить в сведениях о стаже формы ЕФС-1 работу неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507361/)

* При переводе на неполный рабочий день отчет ЕФС-1 нужно сдать не позднее 25-го числа следующего месяца: ""Сдавайте отчет ЕФС-1 не позднее 25-го числа месяца, который следует за месяцем, в котором издали приказ о переводе на неполный рабочий день"" (Заголовок: ""В какой срок сдавать ЕФС-1 при переводе сотрудника на неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507904/)"	146,1542175	['НЕТ ОТВЕТА']
Добрый день. Как отразить в учете расходы на монтаж локально-вычислительной сети. Какой присвоить код ОКОФ и установить срок полезного использования?	14846903	13435132	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Локально-вычислительная сеть должна быть признана объектом основных средств при выполнении условий ее признания в бухгалтерском и налоговом учете (цитата: ""локальную вычислительную сеть нужно признать объектом основных средств при выполнении условий ее признания таковой в бухгалтерском и налоговом учете"", Заголовок: ""Нужно ли включить в состав основных средств локальную вычислительную сеть"", ссылка: https://vip.1gl.ru?#/document/12/403661/)

* Локально-вычислительной сети присваивается код ОКОФ 320.00.00.00.000, так как она относится к группе ""Информационное, компьютерное и телекоммуникационное (икт) оборудование"" (цитата: ""Локальные сети относятся к группе «Информационное, компьютерное и телекоммуникационное (икт) оборудование» с общим кодом 320.00.00.00.000"", Заголовок: ""Нужно ли включить в состав основных средств локальную вычислительную сеть"", ссылка: https://vip.1gl.ru?#/document/12/403661/)

* В первоначальную стоимость необходимо включить все затраты на монтаж и другие расходы по доведению объекта до рабочего состояния (цитата: ""В нее включите стоимость оборудования, расходные материалы, расходы на доставку и монтаж и другие затраты, связанные с доведением объекта до состояния, пригодного к использованию (п. 1 ст. 257 НК)"", Заголовок: ""Как учесть систему видеонаблюдения"", ссылка: https://vip.1gl.ru?#/document/16/189295/)

* Начисление амортизации следует начать со следующего месяца после ввода объекта в эксплуатацию (цитата: ""Со следующего месяца после ввода объекта в эксплуатацию начните начислять амортизацию"", Заголовок: ""Как учесть систему видеонаблюдения"", ссылка: https://vip.1gl.ru?#/document/16/189295/)"	96,0433042	"1. Заголовок текста: Как определить срок амортизации имущества для налогового учета  
   Фрагмент: Найдите код основного средства по ОКОФ в первой графе Классификации основных средств. Определите по Классификации амортизационную группу. Это та группа, в которую входит основное средство с выбранным кодом ОКОФ. Установите срок полезного использования приказом руководителя из сроков для выбранной амортизационной группы.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/134215/

2. Заголовок текста: Как определить срок амортизации имущества для налогового учета  
   Фрагмент: Если в Классификации вы не нашли имущество, то срок полезного использования определите на основании рекомендаций изготовителя или технических условий (п. 6 ст. 258 НК, письма Минфина от 27.07.2020 № 03-03-07/65415, от 21.08.2019 № 03-03-06/1/63956 и от 27.12.2016 № 02-07-08/78243).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/134215/

3. Заголовок текста: Как определить срок амортизации имущества для налогового учета  
   Фрагмент: Чтобы определить срок полезного использования ОС для амортизации в налоговом учете, ориентируйтесь на ОКОФ ОК 013-2014 (СНС 2008). ОКОФ – основа для Классификации основных средств, утвержденной постановлением Правительства от 01.01.2002 № 1.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/134215/

4. Заголовок текста: Как определить срок амортизации имущества для налогового учета  
   Фрагмент: Приказ о СПИ основного средства. Срок полезного использования объекта основных средств установите приказом руководителя. Этот документ составьте в произвольной форме.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/134215/

5. Заголовок текста: Как определить срок амортизации имущества для налогового учета  
   Фрагмент: Если код ОКОФ имущества не указан в Классификации основных средств, то в налоговом учете срок полезного использования определяйте на основании рекомендаций изготовителя или технических условий (п. 6 ст. 258 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/134215/"
КАК НАЙТИ ОБРАЗЕЦ УЧЕТНОЙ ПОЛИТИКИ ПО БУХГАЛТЕРСКОМУ УЧЕТУ ОСНО НА 2025 ГОД	14846915	1551605	1	1	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Для создания учетной политики на 2025 год можно воспользоваться специальным генератором, который поможет сформировать документ с учетом всех требований (цитата: ""Генератор поможет сформировать с нуля учетную политику на 2025 год для бухучета и налогов"", Заголовок: ""Генератор учетной политики"", ссылка: https://vip.1gl.ru?#/document/16/182261/)

* В учетной политике на 2025 год необходимо учесть изменения в связи с вступлением в силу новых ФСБУ (цитата: ""В учетную политику на 2025 год для бухучета внесите изменения в связи со вступлением в силу ФСБУ 4/2023 «Бухгалтерская (финансовая) отчетность» и ФСБУ 28/2023 «Инвентаризация»"", Заголовок: ""Что изменить в учетной политике для бухгалтерского учета на 2025 год"", ссылка: https://vip.1gl.ru?#/document/86/760390/)

* В учетной политике обязательно нужно утвердить (цитата: ""В учетной политике нужно утвердить: полные или упрощенные формы бухгалтерской отчетности; уровень существенности в формах бухотчетности; возможность группового учета показателей; период и сроки составления промежуточной отчетности, если оформляете ее"", Заголовок: ""Что изменить в учетной политике для бухгалтерского учета на 2025 год"", ссылка: https://vip.1gl.ru?#/document/86/760390/)

* Приказ об изменении учетной политики должен быть утвержден заранее (цитата: ""Изменения в учетной политике на 2025 год утвердите приказом руководителя. В одном приказе можно отразить изменения для бухгалтерского и для налогового учета. В общем случае его нужно датировать не позднее 31 декабря"", Заголовок: ""Изменения в учетной политике на 2025 год. Образцы формулировок"", ссылка: https://vip.1gl.ru?#/document/16/182261/)"	206,631829	"1. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: Генератор поможет сформировать с нуля учетную политику на 2025 год для бухучета и налогов. С 2025 года в нем появится глава по раздельному учету НДС, по учету гособоронзаказа, а также он поможет сформировать положение об инвентаризации по ФСБУ 28/2023.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

2. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: В учетной политике на 2025 год нужно учесть поправки по налогам и новые ФСБУ. В рекомендации – формулировки, которые помогут составить приказ об изменении учетной политики на 2025 год для бухучета и налогов.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

3. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: В учетной политике нужно утвердить: полные или упрощенные формы бухгалтерской отчетности; уровень существенности в формах бухотчетности, а также зависящая от этого детализация показателей – в формах отчетности или в пояснениях к ней.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

4. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: В этом случае учетную политику можно дополнить в середине года.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

5. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: В учетной политике нужно утвердить: полные или упрощенные формы бухгалтерской отчетности; уровень существенности в формах бухотчетности, а также зависящая от этого детализация показателей – в формах отчетности или в пояснениях к ней.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

6. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: Если переходите на него с этой даты, то в учетную политику не надо добавлять пункт о дате начала применения ФСБУ. В этом случае достаточно указать способы учета, которые по ФСБУ предполагают возможность выбора, и утвердить формы первичных документов по инвентаризации.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

7. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: В промежуточную отчетность можно включать полный или сокращенный перечень показателей в зависимости от условий ее представления.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/

8. Заголовок текста: Изменения в учетной политике на 2025 год. Образцы формулировок  
   Фрагмент текста: Промежуточная отчетность содержит ту же информацию и с той же степенью раскрытия, что и годовая отчетность.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/182261/"
