Query	ChatId	UserId	Num	BotAnsw	BotHelp	BotAnswer	Time	Answer
Организация приобрела права пользования 1С с различными модулями сроком на 12 месяцев стоимостью 300 тыс. руб. В последующем планируется продление. Как отразить расходы в бухгалтерском учете?	14846849	6786685	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Приобретенная лицензия 1С является неисключительным правом пользования, а не самой программой (""Компания приобретает не программу «1С», а право пользования – лицензию. Это неисключительное право."" - из текста ""Как учесть программу «1С»"", https://vip.1gl.ru?#/document/86/801962/)

* Расходы на лицензию в виде единовременного платежа (300 тыс. руб.) следует списывать равномерно в течение срока действия договора (12 месяцев) (""Расходы в виде единовременного платежа списывайте равномерно."" - из текста ""Как лицензиату учесть расходы на лицензию"", https://vip.1gl.ru?#/document/16/189937/)

* Фиксированный разовый платеж необходимо распределить между отчетными периодами в течение срока действия договора (""Фиксированный разовый (паушальный) платеж признают в расходах, равномерно распределяя его между отчетными периодами в течение срока действия договора"" - из текста ""Как учесть неисключительные права, например, на программное обеспечение"", https://vip.1gl.ru?#/document/86/841895/)

* При последующем продлении лицензии срок полезного использования будет равен новому сроку лицензионного договора (""срок полезного использования НМА – для таких активов он равен сроку лицензионного договора"" - из текста ""Как учесть неисключительные права, например, на программное обеспечение"", https://vip.1gl.ru?#/document/86/841895/)"	159,6281705	Error
как ответить налоговой что компенсация за использование личного автомобиля не облагается налогами ндфил и страховымивзносами	14846879	2002766	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Компенсация за использование личного автомобиля не облагается НДФЛ и страховыми взносами на основании п. 1 ст. 217 НК, п. 2 ст. 422 НК, п. 2 ст. 20.2 Закона от 24.07.1998 № 125-ФЗ (""Компенсация документально подтвержденных расходов на проезд сотрудника до места командировки и обратно, НДФЛ и страховыми взносами не облагается"" - из текста ""НДФЛ и страховые взносы"" https://vip.1gl.ru?#/document/16/75208/)

* Для подтверждения необлагаемого характера компенсации нужно иметь следующие документы:
- право собственности на автомобиль
- расчет суммы компенсации 
- документы о фактическом использовании автомобиля в интересах организации
- документы о расходах при использовании автомобиля
(""Чтобы такие выплаты не облагались НДФЛ и взносами, необходимо иметь документы, подтверждающие: право собственности сотрудника на используемое имущество; расчет суммы компенсации; фактическое использование имущества в интересах организации; размер затрат"" - из текста ""Облагается ли страховыми взносами и НДФЛ компенсация за использование личного имущества сотрудника"" https://vip.1gl.ru?#/document/86/665744/)

* Путевые листы не являются обязательными для подтверждения необлагаемого характера компенсации. Можно использовать другие документы: приказ руководителя, копию техпаспорта, должностные инструкции (""Нормы НК не содержат требований об обязательном оформлении путевых листов... подтвердить компенсацию и обосновать ее сумму можно иными документами (приказ руководителя, заверенная копия техпаспорта автомобиля, должностные инструкции сотрудников)"" - из текста ""Нужно ли для выплаты компенсации за использование личного автомобиля потребовать у сотрудника путевые листы"" https://vip.1gl.ru?#/document/12/518097/)"	107,1020405	Error
Добрый день, если командируется работник по где работает по совместительству, как быть по основному месту работы?	14846858	18332139	1	0	0	"НЕТ ОТВЕТА

В предоставленных материалах отсутствует информация о том, как поступать с работником по основному месту работы, когда он направляется в командировку по месту работы по совместительству. В текстах содержится общая информация о совместительстве, порядке увольнения совместителей, оформлении командировок, но нет конкретного ответа на вопрос пользователя о том, как действовать по основному месту работы, когда работник командируется как совместитель.

Для полноценного ответа требуются дополнительные материалы, регламентирующие порядок действий при направлении совместителя в командировку и его статус по основному месту работы в этот период."	94,41009879	['НЕТ ОТВЕТА']
Здравствуйте	14846845	3853457	1	0	0	Рады приветствовать вас на нашем сайте	1,943438053	Рады приветствовать вас на нашем сайте
Доброе утро. Сотрудник умер в мае, начислена зп за апрель и расчет будет выплачен родственнику умершего. НДФЛ не удерживается даже если зарплата за апрель, а он ещё был живой? Или не важно за какой период, главное что на момент выплаты человек умер?	14846847	21983122	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* НДФЛ не удерживается с зарплаты умершего сотрудника, даже если она начислена за период, когда он был жив. Это связано с тем, что обязанность по уплате НДФЛ прекращается со смертью физического лица (""Обязанность по уплате НДФЛ прекращается со смертью физлица (подп. 3 п. 3 ст. 44 НК). Налоговый агент может удержать налог только с тех доходов, которые выплатил работнику при его жизни."" - Заголовок текста: ""Нужно ли удерживать НДФЛ с зарплаты и компенсационных выплат, начисленных умершему сотруднику"", ссылка: https://vip.1gl.ru?#/document/12/508093/)

* Суммы, которые сотрудник не успел получить при жизни, считаются частью наследства и не облагаются НДФЛ (""Суммы, которые сотрудник не успел получить при жизни, нужно выплачивать членам его семьи или иждивенцам. Данные суммы считают частью наследства, поэтому удерживать с них НДФЛ не нужно (п. 18 ст. 217 НК)"" - Заголовок текста: ""Страховые взносы и НДФЛ с выплат умершему сотруднику"", ссылка: https://vip.1gl.ru?#/document/86/818571/)

* Если НДФЛ был ошибочно удержан, его необходимо вернуть (""Если ошибочно удержали и перечислили НДФЛ в бюджет с выплат родственникам за умершего сотрудника, обратитесь за возвратом в налоговую инспекцию по месту учета работодателя. До того как деньги вернут на расчетный счет, выплатите родственникам умершего ошибочно удержанную сумму НДФЛ на основании их письменного заявления"" - Заголовок текста: ""Страховые взносы и НДФЛ с выплат умершему сотруднику"", ссылка: https://vip.1gl.ru?#/document/86/818571/)"	108,8313074	"1. Заголовок текста: Страховые взносы и НДФЛ с выплат умершему сотруднику  
   Фрагмент текста: Данные суммы считают частью наследства, поэтому удерживать с них НДФЛ не нужно (п. 18 ст. 217 НК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818571/

2. Заголовок текста: Страховые взносы и НДФЛ с выплат умершему сотруднику  
   Фрагмент текста: НДФЛ не удерживайте, если одновременно выполняются два условия.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818571/

3. Заголовок текста: Страховые взносы и НДФЛ с выплат умершему сотруднику  
   Фрагмент текста: Обязанность по уплате НДФЛ прекращается со смертью физлица (подп. 3 п. 3 ст. 44 НК). Налоговый агент может удержать налог только с тех доходов, которые выплатил работнику при его жизни.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818571/

4. Заголовок текста: Страховые взносы и НДФЛ с выплат умершему сотруднику  
   Фрагмент текста: Если ошибочно удержали и перечислили НДФЛ в бюджет с выплат родственникам за умершего сотрудника, обратитесь за возвратом в налоговую инспекцию по месту учета работодателя.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818571/

5. Заголовок текста: Выплаты умершему сотруднику  
   Фрагмент текста: Все выплаты, которые не успел получить умерший работник, нужно перечислить члену семьи или иждивенцу (ст. 141 ТК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/818570/"
Добрый день! Подскажите пожалуйста. Сотрудница в данный момент находится в очередном отпуске до 26.06.,25 и сообщает нам , что у нее с 18.06.25 открывается больничный по беременности и родам. Правильно ли будет, если мы проведем остаток отпуска после больничного как отпуск без содержания?!	14847003	7169310	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Нет, оформление остатка ежегодного оплачиваемого отпуска как отпуск без содержания будет неправильным. При наступлении отпуска по беременности и родам (больничного листа) ежегодный оплачиваемый отпуск должен быть прерван, а его неиспользованная часть должна быть предоставлена как ежегодный оплачиваемый отпуск. Это подтверждается тем, что ""По желанию сотрудника сразу перед отпуском по уходу за ребенком или после него работодатель обязан предоставить ежегодный оплачиваемый отпуск"" (Текст ""Может ли сотрудница взять очередной отпуск перед отпуском по беременности и родам"", https://vip.1gl.ru?#/document/12/526391/).

* Работодатель может отказать в предоставлении ежегодного отпуска только в случае, если ""сотрудница уже использовала все ежегодные отпуска, в том числе за текущий рабочий год авансом"" (Текст ""Может ли сотрудница взять очередной отпуск перед отпуском по беременности и родам"", https://vip.1gl.ru?#/document/12/526391/). В данном случае отпуск уже был предоставлен как ежегодный оплачиваемый, поэтому его остаток должен быть использован в том же статусе."	103,7699168	Error
Доброе утро! Не было начислений в пользу физических лиц, не было удержаний НДФЛ в 1 квартале 2025 г. Надо ли было сдавать 6-НДФЛ	14846857	18204428	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, расчет 6-НДФЛ необходимо сдавать, так как это обязанность всех налоговых агентов (""Сдавать расчеты по форме 6-НДФЛ должны все налоговые агенты"" - из текста ""Пример заполнения 6-НДФЛ за I квартал 2023 года"", https://vip.1gl.ru?#/document/118/118320/)

* Срок представления расчета 6-НДФЛ за I квартал 2025 года - не позднее 25 апреля 2025 года (""Расчет за I квартал представьте в ИФНС не позднее 25 апреля"" - из текста ""Пример заполнения 6-НДФЛ за I квартал 2023 года"", https://vip.1gl.ru?#/document/118/118320/)"	114,0216525	"1. Заголовок текста: Нужно ли сдавать нулевой расчет 6-НДФЛ, если не было начислений и выплат физлицам  
   Фрагмент текста: За I квартал расчет сдавать не надо, так как он нулевой (подп. 2 п. 25, подп. 5 п. 28 Порядка, утв. приказом ФНС от 19.09.2023 № ЕД-7-11/649@).  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/823426/

2. Заголовок текста: Нужно ли сдавать нулевой расчет 6-НДФЛ, если не было начислений и выплат физлицам  
   Фрагмент текста: Нулевой 6-НДФЛ не представляйте. Расчет обязаны представлять налоговые агенты. Если организация или ИП не выплачивали доходы физлицам, то статуса у них такого нет. Так как обязанности налогового агента нет, расчет 6-НДФЛ, в том числе нулевой, представлять в инспекцию не нужно.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/823426/"
Добрый день. Подскажите пожалуйста, может ли ООО выписать УПД 09.05.2025г. (праздничный день)?	14846870	22704048	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Да, ООО может выписать УПД 09.05.2025г. (в праздничный день), так как в законодательстве нет запрета на оформление документов в праздничные дни. При этом документ должен быть подписан уполномоченным лицом (""Со стороны контрагента и (или) ООО «Альфа» подписать УПД вправе один представитель, если он наделен комплексом соответствующих полномочий"" - Инструкция по проверке УПД контрагента, https://vip.1gl.ru?#/document/118/149492/)

* При оформлении УПД в электронном виде необходимо использовать усиленную квалифицированную электронную подпись (""УПД в электронном виде уполномоченные лица подписывают усиленной квалифицированной ЭЦП"" - Инструкция по проверке УПД контрагента, https://vip.1gl.ru?#/document/118/149492/)

* Если УПД оформляется на бумаге, необходимо помнить, что ""На бумажных документах факсимильные подписи не допускаются"" (Инструкция по проверке УПД контрагента, https://vip.1gl.ru?#/document/118/149492/)"	87,74782491	"1. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска 
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Праздничные дни в количество календарных дней отпуска не входят и оплате не подлежат.
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/

2. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска 
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Нерабочие праздничные дни, которые выпадают на период ежегодного оплачиваемого отпуска, в число календарных дней отпуска не включают и не оплачивают (ч. 1 ст. 120 ТК).
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/

3. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска 
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Праздничный день в период отпуска фактически увеличивает его продолжительность (ч. 1 ст. 120 ТК).
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/

4. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска 
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Поэтому включать его в количество дней оплачиваемого отпуска не нужно.
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/

5. Заголовок текста: Входят ли праздничные дни в продолжительность ежегодного отпуска 
   Фрагмент текста, в котором содержится ответ на вопрос пользователя: Исключению из календарных дней отпуска подлежат: официальные федеральные праздники, которые прямо упомянуты в статье 112 ТК.
   Ссылку на текст, в котором содержится ответ на вопрос пользователя: https://vip.1gl.ru?#/document/86/763695/"
Здравствуйте. Нужно ли пробивать чек, и кому, если организация перечислила деньги за товар индивидуальному прдпринимателю не не его расчетный счет, а на его счет физического лица?	14846890	2325727	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* В данной ситуации пробивать чек не требуется, так как перечисление денег на личный счет ИП не относится к расчетам за товары, работы или услуги. (Цитата: ""Получение займов не относят к расчетам за товары, работы, услуги. Поэтому пробивать чеки не требуется. При этом неважно, каким способом заимодавец вносит деньги: наличными или безналом."" из текста ""Нужно ли пробивать чек при получении денежного займа от ИП, организации или физлица"", ссылка: https://vip.1gl.ru?#/document/12/245564/)

* Расчеты между организациями и ИП требуют применения ККТ только в случае, если оплата производится наличными или с предъявлением электронного средства платежа (Цитата: ""Расчеты между организациями и ИП требуют применения ККТ, только если оплата была наличными или с предъявлением электронного средства платежа"" из текста ""Как применять ККТ при получении, зачете и возврате аванса или предоплаты"", ссылка: https://vip.1gl.ru?#/document/16/71000/)

* Перевод средств на личный счет ИП является внутренней операцией и не требует применения ККТ (Цитата: ""Когда индивидуальный предприниматель переводит средства со своего расчетного счета на личный, поле 20 платежного поручения можно оставить пустым. Такая операция не относится к выплате дохода"" из текста ""Какой код указывать в поле 20 платежки при переводе средств ИП с расчетного счета на личный (карточный)"", ссылка: https://vip.1gl.ru?#/document/12/418561/)"	93,99807262	"1. Заголовок текста: Кто должен применять ККТ при безналичных расчетах  
   Фрагмент текста: Но если ИП платит со счета физлица, а не с расчетного счета, нужно применять кассу. ФНС считает, что это платеж от обычного физлица, а не от предпринимателя.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/828550/

2. Заголовок текста: Как применять ККТ при безналичных расчетах  
   Фрагмент текста: Если же предприниматель платит с текущего счета, то имеет место расчет с физлицом, а не с предпринимателем. Поэтому ККТ применяйте в том же порядке, как при расчетах с физлицами.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/189921/

3. Заголовок текста: Как применять ККТ при безналичных расчетах  
   Фрагмент текста: При этом не имеет значения, что физлицо перечислило деньги за юрлицо.  
   Ссылка на текст: https://vip.1gl.ru?#/document/16/189921/

4. Заголовок текста: Кто должен применять ККТ при безналичных расчетах  
   Фрагмент текста: Если платеж был от физлица, то чек нужно пробить.  
   Ссылка на текст: https://vip.1gl.ru?#/document/86/828550/"
Здравствуйте. Получено постановление об обращении взыскания на зарплату работницы, находящейся в отпуске по уходу за ребенком: каковы действия бухгалтера?	14846919	5299598	1	0	0	"НЕТ ОТВЕТА

Предоставленные материалы не содержат конкретной информации о порядке действий бухгалтера при получении постановления об обращении взыскания на зарплату работницы, находящейся в отпуске по уходу за ребенком. 

Имеющиеся тексты касаются:
- перевода сотрудницы в другую организацию
- увольнения главного бухгалтера после присоединения организации
- общего порядка взыскания дебиторской задолженности

Для корректного ответа необходимы материалы, регламентирующие:
- порядок исполнения исполнительных документов работодателем
- особенности удержаний из пособий по уходу за ребенком
- размеры и ограничения удержаний
- порядок уведомления работника и взыскателя"	98,45448971	"1. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: По инициативе работодателя нельзя уволить сотрудника в период его временной нетрудоспособности и в период пребывания в отпуске (за исключением случая ликвидации организации) (ч. 6 ст. 81 ТК). Поэтому организация не имеет права уволить главного бухгалтера, находящегося в отпуске по уходу за ребенком до 1,5 лет.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/

2. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: Ограничения на увольнение сотрудника, находящегося в отпуске по уходу за ребенком, установлены в законодательстве только для увольнения по инициативе работодателя (ч. 6 ст. 81 ТК). Однако сотрудник в период временной нетрудоспособности или в период пребывания в отпуске имеет право уволиться по собственному желанию (ст. 80 ТК).  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/

3. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: Таким образом, в результате присоединения в организации будут числиться три главных бухгалтера: главный бухгалтер присоединенной организации, находящийся в отпуске по уходу за ребенком до 1,5 лет; главный бухгалтер присоединенной организации, работающий по срочному трудовому договору (до выхода сотрудника из отпуска по уходу); главный бухгалтер присоединяющей организации, работающий по трудовому договору без ограничения срока его действия.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/

4. Заголовок текста: Можно ли после присоединения уволить главного бухгалтера присоединенной организации, находящегося в отпуске по уходу за ребенком. В присоединяющей организации есть свой главный бухгалтер  
   Фрагмент: При реорганизации в форме присоединения к присоединяющей организации в соответствии с передаточным актом переходят все права и обязанности присоединенной организации. В том числе права и обязанности работодателя сотрудников присоединенной организации, так как сама по себе реорганизация не является основанием для увольнения сотрудников.  
   Ссылка на текст: https://vip.1gl.ru?#/document/12/551885/"
Доброе утро, подскажите, какой будет штраф, если работника оформили через месяц?	14846884	17040088	1	0	0	"НЕТ ОТВЕТА

Объясню почему: в предоставленных материалах отсутствует конкретная информация о размерах штрафов за нарушение сроков оформления работника. Хотя материалы подтверждают, что:
1. Существует нарушение - оформление через месяц вместо положенных трех дней
2. За это может наступить ответственность
3. Есть смягчающие обстоятельства

Но конкретные суммы штрафов не указаны. Для полного ответа на вопрос пользователя нужны дополнительные материалы с информацией о размерах штрафных санкций за данное нарушение."	75,4952805	['НЕТ ОТВЕТА']
я подождк	14846877	8143924	1	0	0	ДРУГОЕ	2,149178982	No answer found
принят сотрудник с классом вредности по спецоценке 3,2, нужно ли начислять доп взносы	14846880	21544348	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Сам факт наличия вредных условий труда класса 3.2 по результатам спецоценки не является основанием для начисления доп.взносов. Необходимо проверить, входит ли должность/профессия сотрудника в списки работ, дающих право на досрочную пенсию
(Цитата: ""Если сотрудник трудится на рабочем месте, занятость на котором не дает права на досрочную пенсию, то начислять взносы по дополнительным тарифам не требуется. Даже если по результатам специальной оценки условия труда такого сотрудника признаны вредными, тяжелыми, опасными"" из текста ""По результатам специальной оценки условия труда сотрудника признаны вредными, но в списках № 1 и № 2 его вида работ нет. Нужно ли начислять пенсионные взносы по дополнительному тарифу"", ссылка: https://vip.1gl.ru?#/document/12/529943/)

* Доп.взносы начисляются только если сотрудник занят:
- на подземных работах, работах с вредными условиями труда и в горячих цехах (список №1)
- на работах, перечисленных в подпунктах 2–18 пункта 1 статьи 30 Закона №400-ФЗ
(Цитата: ""Необходимым условием для начисления страховых взносов по дополнительным тарифам является занятость конкретного сотрудника: либо на подземных работах, на работах с вредными условиями труда и в горячих цехах... либо на работах, которые перечислены в подпунктах 2–18 пункта 1 статьи 30 Закона от 28.12.2013 №400-ФЗ"" из текста ""По результатам специальной оценки условия труда сотрудника признаны вредными, но в списках № 1 и № 2 его вида работ нет. Нужно ли начислять пенсионные взносы по дополнительному тарифу"", ссылка: https://vip.1gl.ru?#/document/12/529943/)"	119,1876948	['НЕТ ОТВЕТА']
Здравствуйте, как учитывается доход у майнеров, какой доход облагается налогом	14846882	13812719	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Доходы от майнинга признаются внереализационными доходами и отражаются на дату возникновения права распоряжаться валютой (""Доходы в виде цифровой валюты, полученной в результате майнинга, признаются внереализационными доходами (п. 32 ст. 250 НК). Их отражают на дату, на которую у майнера возникает право распоряжаться валютой"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Налогообложение доходов от майнинга происходит дважды: при получении криптовалюты и при её продаже (""Для целей налога на прибыль и НДФЛ доходы признают дважды: первый раз – в периоде получения цифровых монет в ходе майнинга, второй раз – в периоде их продажи"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Доходы определяются по рыночной котировке криптовалюты на дату признания дохода (""Доходы определяются исходя из рыночной котировки криптовалюты на дату признания дохода (п. 2 ст. 282.3 НК)"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Расходы по майнингу признаются косвенными и уменьшают налоговую базу в том периоде, когда были фактически понесены (""Расходы по майнингу, независимо от их состава, признаются косвенными (п. 5 ст. 282.3 НК). Они уменьшают налоговую базу в том отчетном или налоговом периоде, в котором были фактически понесены"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)

* Важно отметить, что заниматься майнингом запрещено на специальных налоговых режимах - УСН, ЕСХН, АУСН, ПСН (""Налогоплательщики УСН, АУСН, ЕСХН или ПСН не вправе заниматься майнингом криптовалюты"" - из текста ""Как учесть майнинг цифровой валюты"", https://vip.1gl.ru?#/document/16/190982/)"	156,3699913	['НЕТ ОТВЕТА']
Доброе утро!	14846901	17660987	1	1	1	Рады приветствовать вас на нашем сайте	2,909003973	Рады приветствовать вас на нашем сайте
"Вы пишите,что ""Сотрудников, которые работают неполный день в обычных условиях, в форме ЕФС-1 никак не выделяйте"" , а СФР пишет, что С 01.01.2024г. страхователи представляют сведения о неполном рабочем времени в составе формы ЕФС-1 в подразделе 1.1 сведений о трудовой деятельности в случае:
- приема (перевода) работника на дистанционную (удаленную) работу или работу на дому представляется кадровое мероприятие «ПРИЕМ» («ПЕРЕВОД») с указанием в графе «Код выполняемой функции» дополнительно к коду ОКЗ кода «ДИСТ» или «НДОМ»;
- приема (перевода) сотрудника на работу на условиях неполного"	14846887	4808226	1	0	0	"ОТВЕТ НА ВОПРОС ПОЛЬЗОВАТЕЛЯ:

* Действительно, с 01.01.2024 в форме ЕФС-1 при переводе на неполный рабочий день нужно указывать код режима работы. Это подтверждается текстом: ""В графе 6 укажите код выполняемой функции по ОКЗ и код режима работы. При переводе сотрудника на неполный рабочий день укажите код «НЕПД»"" (Заголовок: ""Как заполнить ЕФС-1 при переводе сотрудника на неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507908/)

* При этом в подразделе 1.2 формы ЕФС-1 сотрудников с неполным рабочим днем в обычных условиях никак не выделяют. Это подтверждается цитатой: ""Сотрудников, которые работают неполный день в обычных условиях, в форме ЕФС-1 никак не выделяйте. В обычном порядке заполните периоды, в которых действовали трудовые договоры"" (Заголовок: ""Как отразить в сведениях о стаже формы ЕФС-1 работу неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507361/)

* Режим неполного рабочего времени в подразделе 1.2 формы ЕФС-1 указывается только для сотрудников, работающих в особых условиях с правом на досрочную пенсию: ""Укажите в форме ЕФС-1 режим неполного рабочего времени только в том случае, когда сотрудник трудится в особых условиях, которые дают ему право на досрочный выход на пенсию"" (Заголовок: ""Как отразить в сведениях о стаже формы ЕФС-1 работу неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507361/)

* При переводе на неполный рабочий день отчет ЕФС-1 нужно сдать не позднее 25-го числа следующего месяца: ""Сдавайте отчет ЕФС-1 не позднее 25-го числа месяца, который следует за месяцем, в котором издали приказ о переводе на неполный рабочий день"" (Заголовок: ""В какой срок сдавать ЕФС-1 при переводе сотрудника на неполный рабочий день"", ссылка: https://vip.1gl.ru?#/document/12/507904/)"	146,1542175	No answer found
